word,definition,translation
thrave,"n. Twenty-four (in some places, twelve) sheaves of wheat; a\n   shock, or stook.\nn. The number of two dozen; also, an indefinite number; a\n   bunch; a company; a throng.",n. <英方>廿四捆谷物
thraw,n. & v. See Throse.,"不一致, 不符合,使扭曲, 盘绕"
thrawart,,"a. [苏格兰英语]；犟的；爱抬杠的, 爱闹别扭的"
thrawn,,"扭弯的, 畸形的, 丑陋的"
thrawnly,,adv. thrawn的变形
thre,,abbr. 泰转保公司；传送握持暂存器是空的（Transmitter Holding Register Empty）
thread,n. a fine cord of twisted fibers (of cotton or silk or wool or nylon etc.) used in sewing and weaving\nv. pass a thread through\nv. remove facial hair by tying a fine string around it and pulling at the string\nv. pass through or into,"n. 线, 丝, 纤维, 线索\nvt. 穿线于, 穿过, 通过, 用线穿成\nvi. 穿过\n[计] 线索, 线程"
thread a needle,,穿针引线
thread and thrum,,良莠掺杂地
thread blight,, 线状疫病
thread calliper,,[化] 螺纹卡尺
thread chasing machine,,[化] 螺纹车床
thread fuagi,,[医] 毛霉菌
thread gauge,,"[机] 螺纹规, 螺节规, 螺旋规"
thread granules,,[医] 线粒体
thread grinder,,[机] 螺纹研磨机
thread lace,,线织花边
thread maker,,[网络] 线程制造商
thread mandrel1,,[机] 螺纹心轴
Thread Message,,线上消息
Thread Messages,,线程消息
thread micrometer,,[机] 螺纹分卡
thread miller,,[化] 螺纹铣床
thread milling machine,,[化] 螺纹铣床
thread reaction,,"[医] 丝状反应, 曼德耳包姆氏反应(检伤寒带菌者)"
thread roller,,[化] 滚丝机
thread rolling die,,[机] 螺纹滚模
thread rolling feeders,,[化] 螺纹滚压机
thread rolling machine,,[机] 螺纹滚床
thread root diameter,,[化] 螺纹内径; 螺纹底径
thread sawing machine,,"[机] 螺纹锯床, 曲线锯床"
thread selector,,[计] 线索选择器
thread test,,[医] 线试验(检血内尿酸)
thread through,,通过
thread tool(chaser),,[化] 螺纹刀具
thread vein,, （尤指透过皮肤可见的）毛细血管
thread(ed) gauge,,[化] 螺纹规
thread-fish,,[网络] 线鱼
thread-needle,,n. 穿针游戏
threadbare,s. having the nap worn away so that the threads show through,"a. 衣服磨薄了的, 穿旧了的, 衣着褴褛的, 俗套的, 乏味的"
threadbareness,n. The state of being threadbare.,n. threadbare的变形
threaded,a. (of bolts or screws) having screw threads,a. 有线状图案装饰的
threaded connection,,[化] 螺纹连接
threaded core,,[电] 穿线铁心
threaded end,,[化] 螺纹管口
threaded file,,"[计] 连接文件, 链式文件"
threaded fit,,[化] 螺纹配合
threaded fittings,,[化] 螺纹管件; 螺纹接口
threaded flange,,[化] 螺纹法兰
threaded for union,,[化] 螺纹活接头
threaded hole,,[化] 螺纹孔; 螺丝孔
threaded inspection opening,,[化] 螺纹检查孔
threaded joint,,[化] 螺纹接合
threaded link,,[计] 链式链路
threaded list,,"[计] 穿线表, 链式表"
threaded newsreader,,[计] 有线索阅读器
threaded tree,,"[计] 穿线树, 线索树"
threadedpipe,,[化] 螺纹管
threader,n a blunt needle for threading ribbon through loops,n. 螺丝车床；穿线器
threaders,plural of threader\nn a blunt needle for threading ribbon through loops,(threader 的复数) n. 螺丝车床；穿线器
threadfin,n mullet-like tropical marine fishes having pectoral fins with long threadlike rays,"n. [鱼]马鲅, 须鳂[胸鳍呈须状,故名]"
threadfish,n fish having greatly elongated front rays on dorsal and anal fins,n. [鱼]短吻丝鲹
threadgill,, [人名] 思雷德吉尔
threadiness,n. Quality of being thready., 丝状; 线状; 纤维状
threading,"v to move or cause to move in a sinuous, spiral, or circular course\nv pass a thread through\nv remove facial hair by tying a fine string around it and pulling at the string\nv pass through or into\nv thread on or as if on a string",[计] 穿线\n[化] 车螺纹
threading die,,[化] 螺纹扳牙; 螺纹模盘
threading lathe,,[化] 螺纹车床
threading slot,,[电] 穿过槽
threading tool,,"[机] 螺纹刀具, 螺纹工具"
threading unit,,[化] 螺纹车床
threadlace,,n. 线织花边
threadleaf groundsel,,[网络] 狗舌草
threadless,,"a. 无线的, 无螺纹的"
threadlike,s thin in diameter; resembling a thread,"a. 丝状的, 像丝的, 细长的"
Threadneedle Street,,针线街（位于英国）
threads,"n informal terms for clothing\nn a fine cord of twisted fibers (of cotton or silk or wool or nylon etc.) used in sewing and weaving\nn any long object resembling a thin line\nn the connections that link the various parts of an event or argument together\nn the raised helical rib going around a screw\nv to move or cause to move in a sinuous, spiral, or circular course\nv pass a thread through\nv remove facial hair by tying a fine string around it and pulling at the string\nv pass through or into\nv thread on or as if on a string",n. 线；相关串连；线程（thread的复数）
threads of Golgi-Rezzonico,,[医] 高-雷二氏线(髓鞘漏斗切迹的神经纤维)
threadworm,n small threadlike worm infesting human intestines and rectum especially in children,n. 线虫\n[医] 线虫; 蛲虫
threadworms,plural of threadworm\nn small threadlike worm infesting human intestines and rectum especially in children,(threadworm 的复数) n. 线虫\n[医] 线虫; 蛲虫
thready,s forming viscous or glutinous threads\ns thin in diameter; resembling a thread,"a. 线制的, 像线的, 纤维性的\n[医] 线样的; 无力的"
thready pulse,,[医] 丝状脉
threap,"v. t. To call; to name.\nv. t. To maintain obstinately against denial or contradiction;\n   also, to contend or argue against (another) with obstinacy; to chide;\n   as, he threaped me down that it was so.\nv. t. To beat, or thrash.\nv. t. To cozen, or cheat.\nv. i. To contend obstinately; to be pertinacious.\nn. An obstinate decision or determination; a pertinacious\n   affirmation.","v. 斥责, 责骂,争论"
threaped,imp. & p. p. of Threap,"v. 斥责, 责骂, 争论( threap的过去式和过去分词 )"
threaping,p. pr. & vb. n. of Threap,"v. 斥责, 责骂, 争论( threap的现在分词 )"
threat,n. a warning that something unpleasant is imminent\nn. declaration of an intention or a determination to inflict harm on another,"n. 恐吓, 恶兆, 威胁\n[经] 威胁"
threat of force,,"[法] 武力威胁, 以武力相威胁"
threat reflex,,[医] 恫赫反射
threaten,"v. to utter intentions of injury or punishment against:""He threatened me when I tried to call the police""\nv. to be a menacing indication of something:""The clouds threaten rain""","vt. 恐吓, 威胁, 预示...的凶兆\nvi. 威胁, 恫吓, 可能来临"
threaten proceedings,,[法] 以起诉恐吓
threaten sb with death,,用死来恐吓某人
threaten sb. with lawsuit,,[法] 以诉讼威胁某人
threaten the existence of,,威胁到…的存在
threaten to do sth,,威胁要做某事
threatend,,"[医] 危迫的, 先兆的"
threatened,s. (of flora or fauna) likely in the near future to become endangered,a. 受到威胁的\nv. 威胁(threaten的过去分词)
threatened abortion,,先兆流产\n[医] 先兆流产
threatener,n. One who threatens.,"[法] 威胁者, 恐吓者"
threatening,"v pose a threat to; present a danger to\nv to utter intentions of injury or punishment against:""He threatened me when I tried to call the police""\nv to be a menacing indication of something:""The clouds threaten rain""\ns threatening or foreshadowing evil or tragic developments\ns darkened by clouds","a. 胁迫的, 危险的\n[法] 威胁的, 恐吓的, 危险的"
threateningly,r in a menacing manner,"adv. 威胁地, 胁迫地, 危险地"
threatens,"v pose a threat to; present a danger to\nv to utter intentions of injury or punishment against:""He threatened me when I tried to call the police""\nv to be a menacing indication of something:""The clouds threaten rain""",v. 预示（某事）( threaten的第三人称单数 ); 恐吓; 危及; 预示凶兆
threating language,,"[法] 威胁语言, 恫吓"
threating letter,,"[法] 威胁信, 恐吓信"
threats,n something that is a source of danger\nn a warning that something unpleasant is imminent\nn declaration of an intention or a determination to inflict harm on another\nn a person who inspires fear or dread,"n. 威胁, 恐吓( threat的名词复数 ); 可能造成威胁的人[事, 想法]; 恶兆, 兆头"
threats to murder,,[法] 以谋杀相威胁
three,n. the cardinal number that is the sum of one and one and one\ns. being one more than two,"num. 三, 三个"
three bin system,,[经] 三料箱制度
three blue beans in a blue bladder,,高谈阔论者
three carbon tautomerism,,[化] 三碳互变异构现象
three center bond,,[化] 三中心键
three dimensional,,"[计] 三维的, 立体的, 三度的"
three dimensional diffraction,,[化] 三维衍射
three dimensional grating,,[化] 三维光栅
three dimensional net structure,,[化] 体型网格结构
three dimensional polymer,,[化] 体型高分子化合物; 体型聚合物
three electrode tube,,[电] 三极管
three engined aeroplane,,[机] 三发动机飞机
three figure decimal fraction,,[计] 三位十进制小数
three finger rule,,[电] 三指定则
three fold representation,,"[计] 三重表达, 三重表示"
three fourths,, 四分之三
three grid valve,,[计] 三栅管
three gun tricolour tube,,[计] 三彩色显象管
Three Hours,,（天主教追祭耶稣受难的）三小时祈祷式
three hundred,,[网络] 三百；三百年；不能用复数
three index symbol,,[计] 三下标符号
three input adder,,"[计] 加法器, 全加器"
three junction transistor,,[计] 三结晶体管
Three Kings' Day,,[网络] 三王节；三圣节；日的三王节
three layer,,[计] 三层
three layer transistor,,[计] 三层晶体管
three market,,[经] 三方竞争的市场
three mode command language,,"[计] ""三态""命令语言"
three name paper,,[经] 三人联署支票
three party draft,,[经] 三方汇票
three phase,,[电] 三相
three phase cable,,[电] 三相电缆
three phase fluidized bed,,[化] 三相流化床
three point arbitrage,,[法] 三角套
three primary colors,,[化] 三原色
three primary colours,,[化] 三原色
three quarters,, 四分之三
three reading,,"[法] 三读制, 三读会"
Three Rivers,,n. 三河城（加拿大魁北克省南部城市）
three score and ten,,"七十岁,古稀之年"
three score years and ten,,一辈子
three screw pump,,[化] 三螺杆式泵
three services,,[法] 陆海空三军
three shot repeater fuse,,[电] 三断熔线
three stages fluidized-bed dryer,,[化] 三层流化床干燥器
three start screw,,[机] 三头螺纹
three state of matter,,[电] 物质三态
three throw plunger pump,,[化] 三联柱塞泵
three times,, [电影]最好的时光
three times a day,,每日三次
three times per shift,,[化] 每班三次
three times the size of,,等于...三倍大
three tours a day,,每日三班
three tower directional antenna,,[电] 三塔指向天线
three unit code,,"[计] 三单位制码, 三原码"
three winding transformer,,[电] 三绕组变压器
three year old,,[网络] 三周岁的
three yoke of oxen,,三对同轭牛
three-act,,adj. 三幕的
three-address,,[计] 三地址
three-address code,,[计] 三地址指令码
three-address computer,,[计] 三地址计算机
three-address instruction,,[计] 三地址指令
three-address machine,,[计] 三地址计算机
three-ammeter method,,[电] 三安培计法
three-bagger,n a base hit at which the batter stops safely at third base,n. (=three-base hit)[棒]三垒安打
three-ball,,[美国英语]【高尔夫球】\na. 三球的\nn. [亦作复数]三球赛
three-balls,plural of three-ball,(three-ball 的复数) [美国英语]【高尔夫球】\na. 三球的\nn. [亦作复数]三球赛
three-banded armadillo,,[网络] 三带犰狳
three-base hit,,n. （棒球）三垒安打
three-beam,, [医]三束
three-bit byte,,[计] 三位字节
three-bladed,, 三叶的
three-body problem,,[化] 三体问题
three-card,,adj. 以三张纸牌赌博的
three-card monte,," 三牌赌一张(将明牌三张翻转并打乱位置, 赌者将赌注下在其中一张上, 看是否赌中)"
three-card trick,,[法] 用三张纸牌的猜牌赌博
three-centered arch,, 三心拱
three-chambered,, 三燃烧室的
three-channel,, [医]三通道的
three-channel amplifier,,[计] 三通道放大器
three-channel stereo,,[电] 三波道立体声
three-channel system,,[计] 三通道系统
three-color,,a. 三色的
three-colour,,a. 三色的
three-colour image,,[计] 三色图象
three-colour tube,,[计] 三色显象管
three-component,, 三分量
three-component system,,[化] 三组分系统
three-contact diode,,[计] 三触点二级管
three-core cable,,[计] 三芯电缆
three-core flat cable,,[计] 三芯扁平电缆
three-core jack,,[计] 三芯塞孔
three-cornered,s. having three corners\ns. involving a group or set of three,"a. 三角的, 由三人参加的"
three-cornered bone,,[医] 三角骨
three-cornered leek,,[网络] 三角韭菜
three-D,n. a movie with images having three dimensional form or appearance\nn. having a three-dimensional form or appearance,"n. 三维, 立体电影"
three-day event,, 三日马术赛
three-day eventing,, = eventing
three-day fever,,"[医] 三日热, 白蛉热"
three-day measles,, [医]三日麻疹，风疹：同rubella
three-day sickness,,[医] 三日热病(马)
three-day treatment,,[医] 三日疗法(治烧伤)
three-db coupler,,[电] 三分贝耦合器
three-decker,n. made with three slices of usually toasted bread\nn. any ship having three decks\nn. a warship carrying guns on three decks,"n. 旧式的三层甲板船, 有三层的东西; 三层结构"
three-dimension,, [医]三维空间
three-dimension display,,[计] 三维显示
three-dimension memory,,[计] 三度存储器
three-dimensional,s. involving or relating to three dimensions or aspects; giving the illusion of depth,"a. 三维的, 立体的, 真实的"
three-dimensional analysis,,[计] 三维分析
three-dimensional array,,"[计] 三维阵列, 三维数组"
three-dimensional circuit,,[计] 三维电路
three-dimensional display,,[计] 三维显示
three-dimensional display system,,[电] 立体显示系统
three-dimensional equation,,[计] 三维方程
three-dimensional figure,,[网络] 立体图形；三维图形
three-dimensional flow,,[化] 三维流
three-dimensional graph,,[计] 三维图形
three-dimensional graphics,,[计] 三维图形
three-dimensional holography,,[计] 三维全息术
three-dimensional image,,[计] 三维图象
three-dimensional memory,,"[计] 三维存储器, 3D存储器"
three-dimensional micromodule,,"[计] 三维微模块, 三维组件"
three-dimensional picture,,[计] 三维图象
