word,definition,translation
kilogrammes,"plural of kilogramme\nn. A measure of weight, being a thousand grams, equal to\n   2.2046 pounds avoirdupois (15,432.34 grains). It is equal to the weight\n   of a cubic decimeter of distilled water at the temperature of maximum\n   density, or 39� Fahrenheit.","(kilogramme 的复数) n. 公斤, 千克"
kilogrammeter,n. Alt. of Kilogrammetre,n. 公斤米
kilogrammetre,"n. A measure of energy or work done, being the amount\n   expended in raising one kilogram through the height of one meter, in\n   the latitude of Paris.",n. 千克米
kilograms,n one thousand grams; the basic unit of mass adopted under the Systeme International d'Unites,n. 千克( kilogram的名词复数 )
kilohertz,n. one thousand periods per second,n. 千赫\n[电] 千赫
kilohm,,[电] 千欧姆
kilohmmeter,,[电] 千欧姆计
kilohms,plural of kilohm,(kilohm 的复数) [电] 千欧姆
kilohw,,n. 仟欧姆
kilohyl,,千基尔(公制工程质量单位)
kiloiter,,n. 公秉
kilojoule,,n. [物]千焦耳(功的单位)
kilojoules,-s form of kilojoule,(kilojoule 的第三人称 -s形式) n.[物]千焦耳(功的单位)
kilolambda,,千微升
kiloline,,千磁力线
kiloliter,n. a metric unit of volume or capacity equal to 1000 liters,n. 千升\n[医] 千升
kilolitre,n a metric unit of volume or capacity equal to 1000 liters,n. 千升
kilolumen,,n. [物]千流明(光度的单位)
kilolux,,千勒(克司)
kilomega,,[计] 千兆
kilomega cycle,,[电] 千百万周
kilomegabit,,[计] 千兆二进制位
kilomegacycle,,[计] 千兆周
kilomegahertz,,千兆赫
kilomegcycle,,n. [物]千兆周(略作 kMc)
kilometer,n. a metric unit of length equal to 1000 meters (or 0.621371 miles),"n. 千米, 公里\n[医] 千米, 公里"
kilometers,n. a metric unit of length equal to 1000 meters (or 0.621371 miles),"n. <美>千米, 公里( kilometer的复数形式 )"
kilometers per hour,,un. 每小时公里\n[网络] 千米每时；千米每小时；公里每小时
kilometrage,,n. 以公里计算的行程
kilometre,n a metric unit of length equal to 1000 meters (or 0.621371 miles),"n. 公里, 千米"
kilometres,n. a metric unit of length equal to 1000 meters (or 0.621371 miles),"n. 千米, 公里( kilometre的复数形式 )"
kilometres per hour,,[网络] 时速；公里每小时；公里小时
kilometric,,"a. 公里的, 以公里衡量的"
kilometric wave,,[电] 千尺波
kilometrical,,a. 公里的
kilomol,,(kilomole)千摩尔
kilomole,,千摩尔
kilon,,千克
kilonem,,营养单位
kilonewton,, 千牛顿
kilonewtons,plural of kilonewton,(kilonewton 的复数)  千牛顿
kilooersted,,千奥
kiloparsec,,n. 千秒差距
kiloparsecs,plural of kiloparsec,(kiloparsec 的复数) n.千秒差距
kilopascal,,千帕
kilopond,,"千克力, 千克重"
kilorad,,n. [物]千拉德(放射吸收剂量标准单位)
kiloroentgen,,千伦琴
kilorutherford,,千卢(瑟福)
kilos,n one thousand grams; the basic unit of mass adopted under the Systeme International d'Unites,n. 公斤；千克
kilosecond,,[电] 千秒
kilosievert,,千西弗特
kilostere,"n. A cubic measure containing 1000 cubic meters, and\n   equivalent to 35,315 cubic feet.",n. 千立方米
kiloton,n. one thousand tons\nn. a measure of explosive power (of an atomic weapon) equal to that of 1000 tons of TNT,n. 千吨
kilotonne,,n. 千吨
kilotonnes,plural of kilotonne,(kilotonne 的复数) n. 千吨
kilotons,plural of kiloton\nn. one thousand tons\nn. a measure of explosive power (of an atomic weapon) equal to that of 1000 tons of TNT,(kiloton 的复数) n. 千吨
kilotron,,整流管
kilounit,,千单位
kilovar,,"n. [电]千乏, 无效千伏安"
kilovolt,n. a unit of potential equal to a thousand volts,n. 千伏特\n[电] 千伏
kilovolt ampere,,[电] 千伏安
kilovolt-ampere,n. a unit of electrical power equal to 1000 volt-amperes,"n. 千伏安, 千伏特安培\n[医] 千伏[特]安"
kilovoltage,,千伏电压
kilovoltmeter,,[医] 千伏[特]计
kilovolts peak,,[电] 千伏峰值
kilowatt,n. a unit of power equal to 1000 watts,n. 千瓦\n[医] 千瓦[特]
kilowatt hour,,[化] 千瓦小时; 千瓦特小时; 度
kilowatt-hour,,n. 千瓦小时\n[医] 千瓦[特小]时
kilowatt-hour meter,,[电] 千瓦小时计
kilowatt-hours,plural of kilowatt-hour,(kilowatt-hour 的复数) n. 千瓦小时\n[医] 千瓦[特小]时
kilowatts,n. a unit of power equal to 1000 watts,n. 千瓦( kilowatt的复数形式 )
kiloword,,[计] 千字
Kilpatrick,,n. 基尔帕特里克（姓氏）
Kilroy,n. a nonexistent person popularized by American servicemen during World War II,"n. 吉劳埃, 热爱旅行的人"
kilt,n. a knee-length pleated tartan skirt worn by men as part of the traditional dress in the Highlands of northern Scotland,n. 苏格兰式短裙\nvt. 卷起\nvi. 移动
kilted,"imp. & p. p. of Kilt\na. Having on a kilt.\na. Plaited after the manner of kilting.\na. Tucked or fastened up; -- said of petticoats, etc.", 打褶的
kilter,n. in working order,"n. 良好状态, 顺利, 平衡"
kiltie,,n. 苏格兰高地兵士
kilting,"p. pr. & vb. n. of Kilt\nn. A perpendicular arrangement of flat, single plaits, each\n   plait being folded so as to cover half the breadth of the preceding\n   one.",n. 苏格兰式短裙\nvt. （苏格兰）卷起（群等）；给...穿短裙\nvi. 动作灵敏
kilts,n. a knee-length pleated tartan skirt worn by men as part of the traditional dress in the Highlands of northern Scotland,n. 苏格兰褶裥短裙( kilt的复数形式 )
kilurane,,[医] 千铀单位
kilve,,萤石
kilvert,, [人名] [英格兰人姓氏] 基尔沃特来源于古诺斯语人名，含义是“釜+和平”(cauldron+peace)
kilwa,, [地名] [刚果民主共和国] 基卢瓦
kilystron frequency multiplier,,[电] 调速频率倍增器
Kilz's cast,,"[医] 屈耳茨氏圆柱, 昏迷[兆]管型"
kim,,n. 金姆（人名）
kim jong il,"A small (5 foot 2 inches) Korean with a very small penis and hairy back.  Has a ridiculous balding hairdo which looks like someone threw a wig in a cotton candy machine and glued the mess to his head, smells of old socks and has the fashion sense of a blind autistic child.  Also cannot spek Engrish good.\r\n\r\nLeader of a cruddy subcountry known as North Korea which houses a few half-assed nuclear weapons and a lot of starving gooks.\n> Kim Jong Il: I am cool\n> Dude: You are short, grow away\n",
Kim Jong Un,"The little fat boy from the movie ""up""\n> Kim Jong Un is a fat little boy scout\n",
Kim Kardashian,,n. 金·卡戴珊
Kim Philby,,n. 金·费尔比
kima,, [地名] [刚果民主共和国、肯尼亚] 基马
kimani,,n. (Kimani)人名；(肯)基马尼
kimba,,n. (Kimba)人名；(刚(金))金巴
kimball,,[计] 金布尔
kimball tag,,[计] 金布尔标签
kimbark,, [人名] 金巴克
kimbel,, [人名] 金贝尔
kimbell,, [人名] 金贝尔
kimber,," [人名] [英格兰人姓氏] 金伯来源于古英语，含义是“王室的+堡垒”(royal+fortress,stronghold)"
Kimberley,n. city in central South Africa; center for diamond mining and diamond marketing,金伯利[南非(阿扎尼亚)中部城市]
kimberlin,, [人名] 金伯林
kimberlite,n. a rare type of peridotite that sometimes contains diamonds; found in South Africa and Siberia,[化] 金伯利岩; 角砾云橄岩(含钻石火成岩)
kimberlites,plural of kimberlite\nn. a rare type of peridotite that sometimes contains diamonds; found in South Africa and Siberia,(kimberlite 的复数) [化] 金伯利岩; 角砾云橄岩(含钻石火成岩)
kimberly,,n. 金柏莉（女子名）
kimberly-clark,, 金百利克拉克公司总部所在地：美国主要业务：纸产品
kimberton,, [地名] [美国] 金伯顿
kimble,,n. (Kimble)人名；(英)金布尔
kimbolton,, [地名] [美国、新西兰、英国] 金博尔顿
kimbrel,, [人名] 金布雷尔
kimbro,, [人名] 金布罗
kimbrough,, [人名] [英格兰人姓氏] 金布罗 Kimber的变体; [地名] [美国] 金伯勒
Kimbundu,,n. 金邦杜语(非洲安哥拉北部的一种班图语)
Kimchaek,,金策[朝鲜民主主义人民共和国东北部港市](旧称城津)
kimche,, [人名] 金奇
kimchee,,n. 朝鲜泡菜
kimchi,,n. (=kimchee)<朝鲜语>朝鲜泡菜
kime,, [人名] 凯姆
kimelman,, [人名] 基梅尔曼
kimet,,[网络] 加拿大；天命
kimi,,n. 乔任梁（中国歌手）；莱科宁（赛车手）
kimiko,, [电影]愿妻如蔷薇
kimkhwa,,"(=kincoh, kinkhaub)[印]金考布锦"
kimm,,[英方]厨用大木桶
Kimmel,,n. (Kimmel)人名；(瑞典)希梅尔；(英、德、俄、匈、捷)基梅尔
Kimmelstiel's disease,,"[医] 基默斯提氏病, 毛细管间性肾硬化"
Kimmelstiel-Wilson syndrome,,[医] 基-威二氏综合征(毛细管间性肾小球硬化症)
kimmerian,a. See Cimmerian., 基米里阶
Kimmeridgian,,[地质]启莫里奇阶
kimmins,, [人名] 基明斯
kimmitt,, [人名] 金米特
kimmons,, [人名] 基蒙斯
kimmy,,n. 吉米（女名）
kimo,,n. (Kimo)人名；(阿尔巴)基莫；(日)既母 (姓)
Kimon,,基蒙（人名）
kimona,,n. 和服
kimono,n. a loose robe; imitated from robes originally worn by Japanese,"n. 和服, (妇女穿着的)宽大晨衣"
kimonoed,,a. kimono的变形
kimonos,n. a loose robe; imitated from robes originally worn by Japanese,n. （日本的）和服( kimono的复数形式 ); 和服式女晨衣
kimovsk,, [地名] [俄罗斯] 基莫夫斯克
kimpton,," [人名] [英格兰人姓氏] 金普顿住所名称，来源于古英语人名Cyma+“圈用地，居留地”(enclosure,settlement); [地名] [英国] 金普顿"
Kimpton-Brown tube,,[医] 金-布二氏管(输血管)
kimputu,,[非]回归热
kimry,n. See Cymry., [地名] [俄罗斯] 基姆雷
kims,,abbr. Kodak image management system 柯达图像管理系统
kimsey,, [人名] 基姆西
kimura,,n. (Kimura)人名；(塞)基穆拉
kimvuline,,金沃灵(生物碱)
kimwipes,, [医]Kimwipes纸巾[Kim-berly-Clark公司商标，一种实验室用薄纸巾]
kimzeyite,,n. [矿]锆榴石
kin,n. a person having kinship with another or others\nn. group of people related by blood or marriage,"n. 亲戚, 同族, 血缘关系, 家族\na. 有亲属关系的, 性质类似的, 同类的"
kin group,, 家族群
kin selection,, 亲缘选择
kin-,,(=kine)表示“运动”之义
kina,n. the basic unit of money in Papua New Guinea,n. 基那（巴布亚新几内亚货币单位）
Kinabalu,,"n. 基纳巴卢山(东南亚最高峰,位于马来西亚)"
kinabatangan,, [地名] [马来西亚] 基纳巴唐岸
kinaestheses,,kinaesthesis的复数
kinaesthesia,n the perception of body position and movement and muscular tensions etc\nn the ability to feel movements of the limbs and body,n. 动觉
kinaesthesis,n the ability to feel movements of the limbs and body,n. 动觉
kinaesthetic,a of or relating to kinesthesis,"a. [心]动觉的,(肌肉等的) 运动感觉的"
kinaesthetic impulse,,[医] 运动觉冲动
kinaesthetically,r in a kinesthetic manner; by means of kinesthesia,adv. kinaesthetic的变形
kinamycin,,醌那霉素
kinanesthesia,n inability to sense movement,[医] 运动觉缺失
kinanthropology,,亲属人类学
kinard,, [人名] 基纳德; [地名] [美国] 凯纳德
kinase,n. an enzyme that catalyzes the conversion of a proenzyme to an active enzyme,"n. 激酶, 致活酶\n[化] 激酶"
kinased,past participle of kinase\nn. an enzyme that catalyzes the conversion of a proenzyme to an active enzyme,"(kinase 的过去分词) n. 激酶, 致活酶\n[化] 激酶"
kinases,plural of kinase\nn. an enzyme that catalyzes the conversion of a proenzyme to an active enzyme,"(kinase 的复数) n. 激酶, 致活酶\n[化] 激酶"
kinasing,-ing form of kinase\nn. an enzyme that catalyzes the conversion of a proenzyme to an active enzyme,"(kinase 的现在分词) n. 激酶, 致活酶\n[化] 激酶"
kinate,n. See Quinate., [医]奎尼酸盐
Kinberg's tests,,[医] 金伯格氏试验(检肝机能)
kincade,,n. (Kincade)人名；(英)金卡德
kincaid,,n. (Kincaid)人名；(英)金凯德\n金凯德
Kincardine,,金卡丁郡[英国苏格兰原郡名]
kincer,, [人名] 金瑟
kinch,, [人名] 金奇
kincheloe,, [人名] 金奇洛
kinchiltun,,金切尔顿
kinchin,,n. 小孩
Kinchinjunga,"n a mountain the Himalayas on the border between Nepal and Tibet (28,208 feet high)",n. 干城章嘉峰(喜马拉雅山东部的山脉)
kincob,n. India silk brocaded with flowers in silver or gold.\na. Of the nature of kincob; brocaded.,n. [纺]金考布锦(织入金银丝的印度织锦)
kind,"n. a category of things distinguished by some common characteristic or quality\na. having or showing a tender and considerate and helpful nature; used especially of persons and their behavior\ns. agreeable, conducive to comfort\ns. tolerant and forgiving under provocation","n. 种类, 性质, 方式\na. 亲切的, 仁慈的, 和蔼的"
kind of,," <口>稍微, 有点儿, 有几分"
kind of a big deal,"A term for a person who is facetiously joking about how important/cool/awesome they are.\n> ""Yeah, so that was me closing a huge deal yesterday...I am kind of a big deal in commercial real estate!""\n",
kind of benefits,,"[经] 保险赔偿费(救济金,津贴)的种类"
kind of f,,在某种程度上
kind of inspection,,[化] 检验类别
kind of penalty,,[法] 刑罚种类
kind-hearted,s having or proceeding from an innately kind disposition,"a. 好心肠的, 好心的, 善心的, 仁慈的"
kind-heartedness,,n. 仁心\n[网络] 同情心；同本义；善良
kind-looking,, 菩萨低眉
kinda,r to some (great or small) extent,adv. 有几分；有一点
kindal,,圆锥榄仁树(印度的一种乔木)
kindall,, [人名] 金德尔
kindan,, [地名] [缅甸] 金丹
kinde,, [地名] [美国] 金迪
kinder,"a having or showing a tender and considerate and helpful nature; used especially of persons and their behavior\ns agreeable, conducive to comfort\ns tolerant and forgiving under provocation",adv. 有几分；有一点
kinderdijk,, [地名] [荷兰] 金德代克
kindergarten,n. a preschool for children age 4 to 6 to prepare them for primary school,n. 幼稚园
kindergartener,n a child who attends a preschool or kindergarten,"n. 幼儿园教师, 幼儿园里的小孩"
kindergartenern,,n. 幼稚园老师
kindergartens,n. a preschool for children age 4 to 6 to prepare them for primary school,n. 幼儿园( kindergarten的复数形式 ); 学前班
kindergartner,n a child who attends a preschool or kindergarten,"n. 幼儿园教师, 幼儿园里的小孩"
Kinderhookian,,肯德胡克群
Kindersley,,金德斯利
Kindertransport,,[网络] 儿童运动；儿童转移；儿童撤离行动
kindest,"a having or showing a tender and considerate and helpful nature; used especially of persons and their behavior\ns agreeable, conducive to comfort\ns tolerant and forgiving under provocation","a. 亲切的, 和蔼的, 友善的；富于同情心的, 仁慈的"
kindey machine,,人工肾脏
kindhearted,s. having or proceeding from an innately kind disposition,"a. 亲切的, 好心肠的, 仁慈的"
kindheartedly,,"好心的,有同情心的,亲切的"
kindheartedness,n. sympathy arising from a kind heart,n. 仁德
kindi,, [地名] [布基纳法索、刚果民主共和国] 金迪
Kindia,,金迪亚[几内亚西部城市]
kindig,, [人名] 金迪格
kinding,"n. The of causing to burn, or of exciting or inflaming the\n   passions.\nn. Materials, easily lighted, for starting a fire.",n. 引火物
kindjal,,n. 高加索双刃刀
kindle,v. catch fire\nv. cause to start burning,"vt. 点燃, 使着火, 引起, 照亮\nvi. 着火, 激动, 发亮"
kindleberger,, [人名] 金德尔伯格
kindled,imp. & p. p. of Kindle,"v. （使某物）燃烧, 着火( kindle的过去式和过去分词 ); 激起（感情等）; 发亮, 放光"
kindleness,,"亲切,好心"
