word,definition,translation
gliophagia,,[医] 神经胶质细胞吞噬作用
gliorosein,,[化] 蔷胶霉菌素\n[医] 蔷色胶枝菌素
gliosa,,胶灰质
gliosarcoma,,[医] [神经]胶质肉瘤
gliosarcoma retinae,,[医] 视网膜神经胶质肉瘤
gliosis,,n. [医]神经胶质过多症
gliosome,,神经胶质体
gliotoxin,,[化] 胶霉毒素\n[医] 胶霉毒素(抗菌素)
glipentide,,格列太特
glipizide,n an oral antidiabetic drug (trade name Glucotrol) that stimulates the release of insulin from the pancreas,[化] 格列吡嗪; 吡磺环己脲
gliquidone,,[化] 格列喹酮
glires,n. pl. An order of mammals; the Rodentia.,啮齿总目
gliricidia,,[网络] 南洋樱属
Gliricola porcelli,,[医] 海ā虱
glirid,,睡鼠
Gliridae,n. dormice and other Old World forms,睡鼠科
Glis,n. type genus of the Gliridae,睡鼠属
Glis glis,,[网络] 睡鼠
glischrin,,[医] 菌粘素
glischrobacterium,,[医] 产粘素杆菌
glischrogenous,,[医] 产粘性的
glischruria,,[医] [菌]粘素尿
glish,, [人名] 格利什
glisolamide,,格列索尿
glisoxepid,,[化] 格列派特; 唑磺┳脲
glisoxepide,,格列派特
gliss,,abbr. glissando (Italian=execution of rapid scales by a sliding movement) （意大利语）滑奏，滑音
glissade,"n. (ballet) a gliding or sliding step in ballet\nv. perform a glissade, in ballet","n. 制动滑降, 滑步\nvi. 制动滑降, (芭蕾)滑步"
glissaded,"v perform a glissade, in ballet",v. 下滑( glissade的过去式和过去分词 )
glissader,,n. glissade的变形
glissades,"n (ballet) a gliding or sliding step in ballet\nv perform a glissade, in ballet",n. 下滑( glissade的名词复数 )
glissading,"v perform a glissade, in ballet",v. 下滑( glissade的现在分词 )
glissandi,n. a rapid series of ascending or descending notes on the musical scale,glissando的复数形
glissando,n. a rapid series of ascending or descending notes on the musical scale\nr. (musical direction) in the manner of a glissando (with a rapidly executed series of notes),"n. 滑奏, 滑奏声部\n[电] 滑音"
glissandos,plural of glissando\nn. a rapid series of ascending or descending notes on the musical scale\nr. (musical direction) in the manner of a glissando (with a rapidly executed series of notes),"(glissando 的复数) n. 滑奏, 滑奏声部\n[电] 滑音"
glissant,, [人名] 格利森特
glisse,,n. （芭蕾舞中的）滑步，擦地
glissette,"n. The locus described by any point attached to a curve\n   that slips continuously on another fixed curve, the movable curve\n   having no rotation at any instant.", 推成曲线
glisson,, [人名] 格利森
Glisson's capsule,,[医] 格利森氏囊(肝纤维囊)
Glisson's cirrhosis,,"[医] 格利森氏肝硬化, 纤维囊性肝硬化"
Glisson's disease,,"[医] 格利森氏病, 佝偻病"
Glisson's diseases,,"[医] 格利森氏病, 佝偻病"
Glisson's slin,,[医] 格利森氏悬带(颈项脊柱牵伸悬带)
Glisson's sling,,[医] 格利森氏悬带(颈顶脊柱牵伸悬带)
Glisson's sphincter,,[医] 格利森氏括约肌(胆总管扩约肌)
Glissonian rickets,,[医] [格利森氏]佝偻病
glissonitis,,"[医] 肝纤维囊炎, 肝被膜炎, 肝周炎"
glist,n. Glimmer; mica.,n. 云母
glisten,"n the quality of shining with a bright reflected light\nv be shiny, as if wet","vi. 闪亮, 辉耀\nn. 闪光, 闪耀"
glistened,imp. & p. p. of Glisten,"v. 湿物闪耀, 闪亮( glisten的过去式和过去分词 )"
glistening,s. reflecting light,a. 白花花的；闪亮的；闪耀的
glistening degeneration,,[医] 闪光性变性(见于神经胶质组织)
glistenings,plural of glistening\ns. reflecting light,(glistening 的复数) adj. 白花花的；闪亮的；闪耀的
glistens,"n the quality of shining with a bright reflected light\nv be shiny, as if wet","v. 湿物闪耀, 闪亮( glisten的第三人称单数 )"
glister,n the quality of shining with a bright reflected light,"n. <古>灿烂, 光辉"
glistered,imp. & p. p. of Glister,"v. <古>灿烂, 光辉( glister的过去式和过去分词 )"
glistering,p. pr. & vb. n. of Glister,"v. <古>灿烂, 光辉( glister的现在分词 )"
glisteringly,adv. In a glistering manner.,adv. glister的变形
glisters,plural of glister\nn the quality of shining with a bright reflected light,"(glister 的复数) n.<古>灿烂, 光辉"
glitch,"n a fault or defect in a computer program, system, or machine",[计] 假信号
glitches,"n. a fault or defect in a computer program, system, or machine","n. 小过失, 差错( glitch的复数形式 )"
glitchy,,有小故障的\n异常的
Glitsch distillation tray,,[化] 格利希蒸馏塔板
glitsch trays,,[机] 格里茨塔盘
glitter,"n. the quality of shining with a bright reflected light\nn. the occurrence of a small flash or spark\nv. be shiny, as if wet","n. 灿烂, 闪烁, 辉耀\nvi. 灿烂, 闪烁, 辉耀"
glitter rock,,闪烁摇滚乐
glitterati,,n. 上层人士
glittered,imp. & p. p. of Glitter,"v. 闪烁, 闪耀, 闪光( glitter的过去式和过去分词 ); 眼睛闪现（某种强烈情感）"
glittering,"v be shiny, as if wet\ns having brief brilliant points or flashes of light","a. 闪闪发光的, 光辉灿烂的, 华丽的, 极好的, 光彩夺目的, 炫耀的"
glitteringly,adv. In a glittering manner.,adv. 闪闪发亮地
glitterings,"plural of glittering\nv be shiny, as if wet\ns having brief brilliant points or flashes of light","(glittering 的复数) a. 闪闪发光的, 光辉灿烂的, 华丽的, 极好的, 光彩夺目的, 炫耀的"
glitters,"n the quality of shining with a bright reflected light\nn the occurrence of a small flash or spark\nv be shiny, as if wet","v. 闪烁, 闪耀, 闪光( glitter的第三人称单数 ); 眼睛闪现（某种强烈情感）"
glitterwax,,n. (供儿童玩的)彩色模型蜡
glittery,s having brief brilliant points or flashes of light,"a. 闪光的, 闪烁的"
glitz,n tasteless showiness,"n. 闪光, 炫目, 浮华"
glitzier,comparative of glitzy,"(glitzy 的比较级) adj.<美><加> 闪光的, 耀眼的, 眩目的"
glitziest,superlative of glitzy,"(glitzy 的最高级) adj.<美><加> 闪光的, 耀眼的, 眩目的"
glitziness,,n. glitzy的变形
glitzy,,"a. <美><加> 闪光的, 耀眼的, 眩目的"
Gliwice,,格利维策[波兰西南部城市](或译格莱维茨)
Gllie transplant,,[医] 加利氏移植物(用阔筋膜条作疝手术缝线)
glm,,abbr. graduated learning method 分划学习法; graduated length method 分划长度法; grand livre du mois (French=great book of the month) （法语）当月（的）畅销书
Gln,,[化] 谷氨酰胺
glnglyform,,[医] 屈戌样的
glnglymoid,,[医] 屈戌样的
glnnds of Zeis,,[医] 蔡司氏腺(睑缘腺)
glo,,abbr. 血清球蛋白
Gloag,,格洛格(姓氏)
gloam,n the time of day immediately following sunset,"n. <古>黄昏, 薄暮\nv. 变朦胧"
gloaming,n the time of day immediately following sunset,"n. 夕幕, 黄昏, 薄明"
gloat,"n. malicious satisfaction\nv. dwell on with satisfaction\nv. gaze at or think about something with great self-satisfaction, gratification, or joy","vi. 满足地看, 幸灾乐祸, 贪婪地盯视\nn. 贪婪的盯视, 满足的注视, 幸灾乐祸"
gloated,imp. & p. p. of Gloat,"v. 幸灾乐祸地看[想], 贪婪地看[想]( gloat的过去式和过去分词 )"
gloater,,n. gloat的变形
gloating,"n malicious satisfaction\nv dwell on with satisfaction\nv gaze at or think about something with great self-satisfaction, gratification, or joy","心满意足的, 沾沾自喜的"
gloatingly,r in a gloating manner,adv. 沾沾自喜地
gloatings,"plural of gloating\nn malicious satisfaction\nv dwell on with satisfaction\nv gaze at or think about something with great self-satisfaction, gratification, or joy","(gloating 的复数) 心满意足的, 沾沾自喜的"
gloats,"n malicious satisfaction\nv dwell on with satisfaction\nv gaze at or think about something with great self-satisfaction, gratification, or joy","v. 幸灾乐祸地看[想], 贪婪地看[想]( gloat的第三人称单数 )"
glob,n a compact mass,"n. 一滴,一小滴水珠, (可塑性物质的)一团"
global,s. involving the entire earth; not limited or provincial in scope,"a. 通用的, 全球的, 球形的, 综合的, 普遍的\n[计] 共用"
global account,,[计] 全局帐号
global accounting,,[经] 环球会计
global addition,,[计] 全局加法
global address,,[计] 全局地址
global address list,,[计] 共用通讯录
global address vector,,[计] 全局地址向量
global air-ground communication system,,[计] 环球空对地通信系统
global analysis,,[计] 全局分析
global aphasia,,"[医] 完全失语, 皮质性失语"
global area,,[计] 全局区
global buffer,,[计] 全缓存储器
global climate change,,[网络] 全球气候变化；全球气候变迁；全球气候改变
global code,,[计] 全局代码
global command,,[计] 全局命令
global common storage,,[计] 全局公用存储器
global common subexpression,,[计] 全局公用子表达式
global communication satellite system,,[计] 全球通信卫星系统
global communication system,,[计] 全球通信系统
global compensation,,[经] 全球补偿贸易
global component,,[计] 全局分量
global constant,,[计] 全局常量
global control section,,[计] 全局控制节
global convergence,,[计] 整体收敛
global coordinate system,,[计] 总体坐标系统
global data,,[计] 全局数据
global data flow analysis,,[计] 全局数据流分析
global database,,"[计] 综合数据库, 总体数据库"
global dependency,,[计] 全局相关
global dictionary,,[计] 全局目录
global domain identifier,,[计] 全域识别符
global entities,,[计] 全局实体
global filename character,,[计] 通用文件名字符
global flow analysis,,"[计] 综合信息流分析, 全局信息流分析"
global generator,,[计] 全局产生符
global group,,[计] 全局组
global identifier,,[计] 全局标识符
global import quotas,,"[经] 全球进口配额, 全球进口限制"
global information system,,"[计] 全球信息系统, 全球情报系统"
global kill file,,[计] 成组删除文件
global knowledge,,[计] 全局知识
global label,,[计] 全局标号
global lock,,[计] 全局锁
global macro sheet,,[计] 共用宏表
global macros,,[计] 共用宏
global map form,,[计] 全局映射形式
global marketing,,"[经] (内外贸)总括市场, 全球销售"
global maximum,,[计] 全局最大值
global memory,,[计] 总体存储器
global microcode compaction,,[计] 全局微代码压缩
global minimum,,[计] 全局最小值
global mode,,[计] 全局方式
global multiply operation,,[计] 全局乘法运算
global name,,[计] 全局名称
global network,,[计] 全球网络
global object,,[计] 全局目标
global optimization,,[计] 全局优化\n[经] 整体(全局)最优化
global optimization procedure,,[计] 全局优化过程
global optimum,,[化] 总体最优值
global organization,,[网络] 全球性企业；全球组织；全球化组织
global parameter,,[计] 全局参数
global parameter buffer,,[计] 全局参数缓冲器
Global Positioning System,,全球位置测定系统
global processor,,[计] 全局处理机
global program control,,[计] 全局程序控制
global protection,,[计] 整体保护
global query,,[计] 全局查询
global quota,,[经] 总括的配额
global quota system,,[经] 全球配额制
global quotas unallocated quotas,,[经] 全球配额
global reference,,"[计] 全局引用, 全局调用"
global register,,[计] 全局寄存器
global relocation dictionary,,[计] 全程再定位辞典
global replacement,,[计] 全局替换
global reserves,,[经] 全球储备
global restriction,,[计] 全局约束
global routing table,,[计] 全局路径选择表
global satellite system,,[计] 全球卫星系统
global search,,[计] 全程搜索
global search and replace,,[电] 广域查找及替换
global segment table,,[计] 全局段表
global selection,,[计] 整体选择
global semaphore,,[计] 公用信号量
global service,,[计] 全局服务
global set symbol,,[计] 整组符号
global settings,,[计] 整体设置
global society,,[法] 国际社会
global stack,,[计] 全局栈
global stack top,,[计] 全局栈顶
global state,,[计] 全局状态
global step multiplication,,[计] 全局步进乘法
global storage,,[计] 全局存储器
global subroutine,,[计] 全局子程序
global subroutine directory,,[计] 全局子程序目录
global subtraction,,[计] 全局减法
global subtraction command,,[计] 全局减法命令
global sum,,[经] 总计
global switch,,[计] 整体开关
global symbol,,"[计] 全程符号, 全局符号"
global symbol directory,,[计] 全局符号目录
global symbol name,,[计] 全局符号名
global template,,[计] 共用模板
global test,,[计] 全局测试
global timing,,"[计] 全程定时, 全局计时"
global title,,[计] 全局标题
global tracking network,,[计] 全球跟踪网络
global traffic,,[计] 全球通信业务
global transfer command,,[计] 全局传送命令
global value,,[计] 全程值
global variable,,[计] 全程变量; 全局变量
global variable reference,,[计] 全局变量引用
global variable symbol,,[计] 全局变量符号
global vector table,,[计] 全局向量表
global view,,[计] 全局观点
global village,, 地球村
global warming,,n. 全球变暖
global wiring,,[计] 总布线法
global work area,,[计] 全局工作区
globaline,,高碘甘氨酸
globalisation,n growth to a global or worldwide scale,"n. 全球化, =globalization"
globalise,v make world-wide in scope or application,使全球化（英式英语）
globalised,past participle of globalise\nv make world-wide in scope or application,(globalise 的过去分词) 使全球化（英式英语）
globalism,,"n. 全球主义,全球政策"
globalist,,n. 支持全球主义者
globality,,n. 全球性
globalization,n. growth to a global or worldwide scale,"[计] 全球化, 普及到世界范围"
globalize,v. make world-wide in scope or application,vt. 使全球化
globalized,v make world-wide in scope or application,"v. （使）全球化, 全世界化( globalize的过去式和过去分词 )"
globalizes,v make world-wide in scope or application,"n. （使）全球化, 全世界化( globalize的名词复数 )\nv. （使）全球化, 全世界化( globalize的第三人称单数 )"
globalizing,v make world-wide in scope or application,"v. （使）全球化, 全世界化( globalize的现在分词 )"
globally,r. throughout the world,[计] 全局地
globally-addressed header,,[计] 全局编址首部
globalstar,, 全球星系统
Globar,,"格罗巴碳化硅电阻加热元件, 碳硅棒"
globate,a. Alt. of Globated,"a. 球状的\n[医] 球形的, 球状的"
globate glands,,[医] 淋巴结
globated,a. Having the form of a globe; spherical.,a. = globate
globby,,油漆斑斑的
globe,n. a sphere on which a map (especially of the earth) is represented,"n. 球, 球状物, 地球仪, 天体\nv. (使)成球状"
globe amaranth,, 千日红
globe artichoke,,n. 朝鲜蓟
globe body,,[化] 球体
globe cam,,[机] 球形凸轮
globe cell anemia,,[医] 球形细胞性贫血
globe cock,,[化] 球阀
globe fish liver oil,,[化] 河豚鱼肝油
globe fish poison,,[化] 河豚毒
globe flower,,n. 金梅草属植物
globe lily,,[网络] 全球百合
globe mallow,, 球葵
globe mill,,[化] 球磨机
globe pepper,,[网络] 地球胡椒
globe thermometer,,[医] 球温度计
globe thistle,,[网络] 地球蓟
globe valve,,[化] 截止阀; 球心阀
globe-trot,v travel all over the world for pleasure and sightseeing,v. 环球旅行；周游世界
globe-trots,v travel all over the world for pleasure and sightseeing,v. 环球旅行；周游世界
globe-trotted,,vi. 周游世界 (globetrot的变形)
globe-trotter,,"n. 环球旅行者, 周游世界者, 环球游览者"
globe-trotters,plural of globe-trotter,"(globe-trotter 的复数) n. 环球旅行者, 周游世界者, 环球游览者"
globe-trotting,,n. 环球游览
Globecom,,全球通信系统
globed,imp. & p. p. of Globe,v. （使）成球状（globe的过去式与过去分词形式）
globefish,n any of numerous marine fishes whose elongated spiny body can inflate itself with water or air to form a globe; several species contain a potent nerve poison; closely related to spiny puffers,n. 河豚
